call_id,is_machine,reason,user_excerpt,duration
e7856b72-3f8e-4e90-9657-6ef17b58851d,True,voicemail:'please leave a message'~0.75,hi this is आशीष भारद्वाज i'm not available right now. kindly leave a message after the week. thank you.,13
3b707009-4238-4147-b327-3b492b6316a3,False,no_match,yes,11
2353c979-da3b-4fcf-8201-97987bde6ada,False,no_match,who is calling? hello? i don't speak to ai agents. thank you.,20
98f1b241-0654-4b0c-8d22-57b25a1c8cd6,False,no_match,yes?,22
4c0e9185-8530-4255-9e8a-d58b9d031711,False,no_match,"yes,",15
3a5ff54d-6d1d-4d1f-80b6-78dd0dd54701,True,voicemail:'voicemail'~1.00,"voicemail. the person you are trying to reach is not available. at the turn, please read a message.",43
b988b0b4-f2fd-4476-bf8e-5f9d7c7ccd31,False,no_match,"hello. hello no, i'm not interested. thank you. i have already taken another diet plan. so this is not required for me n",56
38ab879e-a46c-42a0-aa3a-95e477990df3,False,no_match,hello? yes?,18
4f0733ba-4fbd-4d82-9a63-b751d57a36e7,False,no_match,hello hello i completed the payment and my i have i am planning to use lkg.,48
b95f1ae5-80e9-46c1-bde7-4a66767f480b,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone please recor,17
a0b76ad6-ddfa-476a-8f95-dceab6b7a3ac,False,no_match,"yes? just wanted to know whether you services in मैसूर, कर्नाटक? yes? won't understand why? no. yes, yes. very good. yes",206
0a2bc8e2-41f1-4fb0-a114-3dd9e33af538,False,no_match,yes? i don't have time to talk now. can i get this call tomorrow please? twelve noon,48
8090928d-9f2f-4511-8996-12f33ef18c43,False,no_match,yes? twenty kgs. प्रसाद yes. did not work out.,138
3cfb50f2-7c90-491f-b22d-4e5bd91d92d3,False,no_match,hello,9
c449d507-b747-40b1-8ee6-a7bf45a5e39a,True,voicemail:'the person you are trying to reach is not available'~0.70,hello. i thought since are doing the same on science and through so many programs but do you keep going on the things wh,381
87d57400-c0d0-47cd-9ed8-b080617ea838,False,no_match,hello. hello yes?,31
5ec71da6-cecc-4465-8dd9-6294ec1c50b7,False,no_match,hello hello.,37
a2eb848e-93a8-452b-95c7-76d0acb93528,False,no_match,yes? हां बोलिए.,21
6c815d08-c132-46fc-ae23-8c8e107b6782,False,no_match,"hello. speaking. excuse me. computer, can we connect next week? yes thank you. let's do thirtieth of august. any anythin",79
08d4f8fb-35da-4878-8e98-2bfbe68d3912,False,no_match,yes.,12
8d112565-df9d-45d1-9845-a49211d1d81b,True,voicemail:'voice mail'~1.00,"your call forwarded voice mail. the person you are trying to reach is not available. at the tone, please record your mes",41
4e641ce8-3e25-4ef8-90c8-6671f2ca86c3,False,no_match,"yes,",15
a9f41863-ae22-470a-83ae-11caa7581130,True,voicemail:'voicemail'~1.00,your call forwarded to voicemail. the person you are trying to reach is not available. at the time,21
46d271db-60ad-47d1-b7cf-32b762c25901,False,no_match,yeah hello?,24
56f344a8-b25e-4197-a5ef-9f34c0b917af,False,no_match,hello. yes?,23
d298d551-8d0c-4e17-a159-ef0778bee313,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",16
5e3a3ce2-be19-4ad8-aad1-8ed48d3879ae,False,no_match,"yes,",38
bce1935d-8ee7-4389-a003-378ce4c099d2,False,no_match,hello yes,38
2625bb26-25df-4fd8-857b-e8c7cccbb2bc,False,no_match,"yes? hello? अक्षर, no. oh, yes please. yes. i want to know if inflammatation test is included in this no, that would be ",253
83d83867-08d9-4c09-95ea-773a04aed3e8,False,no_match,"yes,",24
ba37f1ea-e132-49fd-9299-31b5b4f5099f,False,no_match,yes? यह बोल के पैसे देने बोल रहे हो by lakh,25
aa381367-b75d-4662-9289-b5d0b8b5e90d,True,voicemail:'voicemail'~1.00,"your call is being voicemail. the person you are trying to reach is not available. at the tone, please record your messa",42
38e9849e-84a5-4c38-9ad7-b912aa129e09,False,no_match,hello.,17
40dc11f4-51c5-4d1e-81b3-0bd2df660a49,False,no_match,hello? yes?,45
92c1bf6f-5c3b-48cb-bc69-b8680241b514,False,no_match,yes?,15
7a5866c1-81b6-432f-baa5-aa1efcf9d081,True,voicemail:'the person you are trying to reach is not available'~1.00,call is forwarded to appointment. the person you are trying to reach is not available. at the tone. please record your m,41
f70d7f5d-4d88-46df-9abb-ebe032eb5948,False,no_match,"hello. अरे wait,",14
a7d36716-25c5-4d5b-8607-263bc72d3592,False,no_match,"hello? yes,",18
355d2bc6-4cfe-4ac6-b4c4-9b02c938b9e3,False,no_match,"yes? i'll connect you later as i'm having, i'm little occupied with some other work. right now. thank you.",29
6d27abf8-3d75-4fb9-a9f1-437b332c69c8,True,voicemail:'voicemail'~1.00,"has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record your me",16
5ffe86fc-074c-477d-9ebc-cce05686ae2f,False,no_match,yes? hello?,25
73f74169-e54e-48e8-8ae1-b1472f4c9131,False,no_match,hello. आप कहां से बात कर रहे हैं?,18
547e1ef2-174d-45b4-afc0-3cffa6abbd91,False,no_match,hello? not now.,9
a00b75ec-4c8a-424d-b342-0c1038fcd4f3,False,no_match,"yes? hello? hello yes,",75
c96e6376-08a9-4c6b-82c1-7ad6069c6906,True,voicemail:'the person you are trying to reach is not available'~1.00,"your the person you are trying to reach is not available. at the turn, please record your message. when you have finishe",16
f5675371-c7e7-41e8-af57-06033c340ced,False,no_match,हां जी? hello? speaking ma'am.,24
23312839-64a5-4908-a85f-6951a2701916,False,no_match,yes?,15
5ccf9118-7f37-4fd1-9efa-02d41ed70c36,True,voicemail:'voicemail'~1.00,voicemail. person you are trying to reach is not available. at the turn. please record your message. when you have recor,28
43ce8c0d-7a63-46a7-b86a-7ef172ffd996,False,no_match,"no, please. i don't want to enroll now.",16
09d83e26-003a-4ece-959f-6e5687e97db7,False,no_match,no.,17
a01a8429-2b32-42c3-806c-62dcfad2532e,True,voicemail:'please leave a message'~1.00,"hey thanks for calling, i am not available right now. please leave me a message. i'll get back to you as soon as possibl",17
a96eb9d6-2f23-4bce-bbfe-575c8301c458,False,no_match,मतलब hello? yes?,43
6ec56393-df99-4773-9536-a322077e316b,False,no_match,yes? this is?,20
eb6643c6-e7d9-4706-84c9-4585e3cb807f,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please reco",42
a0bf9f8c-a17d-4bb5-a10f-559989cafefd,False,no_match,"yes, hello? please call me after some time. at four pm yeah,",48
1db65c5a-b556-46fa-8984-f03522bc72db,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available. at the turn? please record your message. you have finished recordin,42
22dbe299-5e70-43ce-bd49-b023df24c455,False,no_match,hello? yes.,17
46280977-36c9-4506-8b8e-bbd990ad71f6,False,no_match,yes madam.,88
36399d54-92d8-4ff3-9d5b-1d1e9ea6c445,True,voicemail:'person you are trying to reach is not available'~1.00,person you are trying to reach is not available. at the turn? please record your message. you have finished recording yo,17
e395c811-2ad2-4ebb-b00f-0753d15c7f70,False,no_match,hello? जी.,24
7ffa8aad-f0ae-47f7-aa76-03870c045e4b,True,voicemail:'voicemail'~1.00,your call voicemail. the person you are trying to reach is not available. at the turn? please record your message. when ,17
ce7beb64-448a-49ad-b571-45623f65b72f,False,no_match,"hello. yes, speaking.",10
11c9eebd-d2db-4bb0-8998-fa064740839e,False,no_match,hello?,13
e53b2a76-c379-48dd-8b7b-3f3f17d9a738,False,no_match,hello.,6
180d1227-4083-4824-b8a0-390dad14f7c0,True,voicemail:'voicemail'~1.00,your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone. please reco,18
35074df2-799c-4514-9abe-c2ca2011f7a1,False,no_match,"yes? yes, yes, yes. no. yes, आपका भाई yes, हां, नहीं, मुझे भरोसा नहीं है.",212
5af0ed3a-5f89-4a9f-a359-6dd80d3709e3,True,voicemail:'person you are trying to reach is not available'~1.00,"voice में हो? person you are trying to reach is not available. at the turn, please record your message. when you have fi",16
da20c653-fce1-4d1e-8bbb-3a5094d56f3e,False,no_match,yes?,23
e413f878-9004-4ca7-8735-9e42f4662b31,False,no_match,hello. yes?,7
ec7f11dd-9a3b-4e8f-bb88-9e7743d50701,False,no_match,yes?,39
d5328256-6929-44ea-8a4a-b3fabb93a796,False,no_match,yes?,21
3584514d-bf32-43fb-ac9f-a7bee46e20d9,False,no_match,"sorry,",17
381959c4-484d-4471-97e1-0c78025fc5c8,False,no_match,"hello, can you please connect me to the consultant? no, thank you. thank you.",70
ef9c52bc-e2e7-4b59-8746-caf456930016,False,no_match,hello? yes?,31
36625b8c-371c-4f1a-b318-7b3f3a8380d1,True,voicemail:'the person you are trying to reach is not available'~1.00,"the person you are trying to reach is not available. at the time, please record your message. you have finished recordin",16
7a2890ff-883d-4797-a201-9761c7d27b4e,False,no_match,hello,28
02c0375a-e57a-482a-a951-617b38a716b8,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you're trying to reach is not available at the tone, please record",16
3ee9e5e3-e9f9-4e77-8e5c-e71f668fbe01,False,no_match,hello? what is better? what is the teleibit?,31
3f17a4de-45e5-4c75-b33a-b85ef3591ca2,False,no_match,hello.,20
13c788e6-1039-4ad6-af02-53a296ee9c32,False,no_match,"yes? i am not able to speak right now, i am in a meet. i will respond देता thank you.",28
9582374f-c8d7-4da9-b936-73bfc3a8c7e0,True,voicemail:'the person you are trying to reach is not available'~1.00,call the person you are trying to reach is not available at the tone please record your message. when you have finished ,42
4251961f-414a-449b-bc69-de32143a70c8,False,no_match,hello?,14
6bcab0c4-0615-4c43-8a68-0dfdf51f33e0,False,no_match,the person you are speaking with has put your call on hold. please stay on the line.,21
8d789d24-2f71-45ee-b56c-f1560c7971d5,True,voicemail:'voicemail'~1.00,you are calling for voicemail. the person you are trying to reach is not available. at the town please record your messa,29
0db5e13d-5f50-4c35-8c0e-805c5d8e07a4,False,no_match,hello.,11
276f77e5-23f4-414a-9414-33d2fdd1c30a,False,no_match,hello. the person you are speaking with has put your call on hold.,14
910327be-b483-40bd-9a0a-a5af190dbd95,False,no_match,hello. hello,104
b137e9a8-8370-46ee-8b89-b1e56ee94502,True,voicemail:'voicemail'~1.00,"योग has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please record you",41
1ff3f97e-6e92-4ff1-b855-ff00e7bce561,False,no_match,"yes, yes हां i want to speak to a human हां i need to know more details, please please listen to me. i need to speak to ",93
c03e976e-d594-4296-a481-53f9e575f7a1,False,no_match,yes? hello weight luck closed closed. it is quantity mayclos. i would like to know why i couldn't able to lose weight. y,184
512d242a-0e4c-4808-8c69-23721fc914bc,False,no_match,hello,13
3efeb7ce-bbfb-4493-9e73-4adc7b31fa98,True,voicemail:'voice mail'~1.00,"call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please record y",16
05cfac9d-1c10-48f3-81fd-fe8d7158369b,False,no_match,hello.,19
8316359d-b10d-4a8e-8c4b-62569340aab0,True,voicemail:'voicemail'~1.00,"voicemail. the person you are trying to reach is not available. at the turn, please record your message. when you have f",19
facc59e6-05a9-4afa-852b-46744bcba211,False,no_match,hello. yeah who is this?,16
68290258-3870-4664-8731-cbf902710c43,True,voicemail:'voicemail'~1.00,your call is forwarded to voicemail. the person you are trying to reach is not available. at the tone. please record you,48
bda95dbc-600c-47e0-924d-09d0113a8c40,False,no_match,yeah?,15
e6c34341-a212-4588-8f05-ad09096418c1,False,no_match,"hello hello नहीं,",105
c637eb95-5d37-4480-a358-9c1937613bb0,False,no_match,"hello. जी? fr,",64
1920cd40-dd8a-4099-883c-6eb6834bb946,False,no_match,"yes, yes? now, तो तो तो सही",197
df817dfb-d78e-4261-ba02-7f0db698bcd0,False,no_match,yes?,9
afbf1f0f-24cf-4337-88e7-b3cb795aedca,False,no_match,"hello yes? hello? yes? yes, not really.",76
191750f2-809e-423d-bb58-03f9bfb0a353,False,no_match,hello?,19
abdc0e83-77af-4630-bfb2-5482ea91bf7b,False,no_match,no.,15
a66e5f21-1cbe-4e63-b4eb-972c24abb9d5,False,no_match,hello? the person you are speaking with has put your call on hold. please stay on the line.,36
51f71d91-e087-486c-8fac-52601d7cd692,False,no_match,hello.,57
da06f475-75ef-4920-b4ba-ca6d9e89d6e7,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available. at the turn please record your message. when you have finished reco,17
2d8b0b3c-f2cb-47b5-aa12-54c6061b982d,False,no_match,yes?,16
31358f45-0884-4412-8f2c-eb6356899727,False,no_match,hello.,6
39be4d77-6b92-4f2a-867c-72d6e315271c,False,no_match,"yes,",11
ec040754-aa9a-4645-8a98-f03eb638aeb7,False,no_match,"yes? hello? hello hello yeah yeah, because नहीं i was going through so many comments regarding your this dad plan in fac",84
5a3db149-43a5-40c6-a76a-3959584dfb51,False,no_match,हां जी.,10
c859a366-df38-459f-a38b-eef3b833f8ee,False,no_match,who is this,22
55a1bac9-e5c5-49d3-81d3-c7671ffaff03,False,no_match,"हां हां. yes speaking. was interested some medical, with medical issues, yeah, ok, yeah, i am trying it is bouncing. ok,",147
40b46bfe-dfe8-4dc5-a0f8-735f69ad817b,False,no_match,hello? hello.,10
f7d56106-973b-4f8a-b5b2-d4852ec9e96f,False,no_match,hello?,21
e544d864-ea6a-47ad-a147-44ab47702ceb,False,no_match,hello? yes?,37
d3f6f33b-3131-4a9f-b207-2779251df984,False,no_match,hello. hello.,21
84c06f02-aa37-46e7-b11c-adada169f6d1,False,no_match,hello?,14
86c3b5a1-0988-4790-8301-c08f6060e170,False,no_match,yes?,22
7bd80833-af26-499f-bd27-7e2f90e330a6,True,voicemail:'voicemail'~1.00,you called forward to voicemail. the person you are trying to reach is not available. at the turn? please record your me,43
8d802985-44db-4b4f-b259-3c20295bde75,True,voicemail:'voicemail'~1.00,is to voicemail. the person you are trying to reach is not available. at the turn? please record your message. you have ,17
c3835f24-76ef-4cd2-813d-150ea58ef65d,False,no_match,yes? no.,60
104c4ca2-0408-47bb-b461-f4a7b2865697,False,no_match,कमाला प्रशांत here i can take your call right now. i get back to you thank you.,96
8bbdb215-d4cc-49ec-ac65-6c3a2c1d4bb8,False,no_match,"hi. कमाल from here. i can check your call right now. ठीक है, one minute please. i'll get back to you asat. thank you.",29
66570cbe-409d-4480-8fbc-781c8619d21b,False,no_match,hello yes hello actually i want to do some five to ten kgs and specially on my belly. तो i thought it might help knowing,96
fb1c0d80-cf93-49e4-b9a6-4c4ef182cd5f,False,no_match,उस पीछे,17
819e19ef-1499-4f74-af73-a2e76c09b7bd,True,voicemail:'voicemail'~1.00,call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn? please record yo,19
258312c1-136f-44c9-8065-0e2b13489191,False,no_match,hello yes ma'am?,25
3c23f27e-a7c2-4269-a239-f9fb11870e62,False,no_match,hello? yes?,22
6d54e486-d6c5-4b4e-be2d-1c069b800841,False,no_match,hello. yes i mean getting short of breath so that's why i want to reduce my weight. no. can you please directly take me ,159
8648221a-2b39-4c84-bf49-7da9189191d8,True,voicemail:'voicemail'~1.00,"call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please record yo",42
2daf93b3-06d3-43cb-aa98-a0e14167ed5d,False,no_match,yes?,21
a85c5fb3-345a-457e-9253-90a0caec82d3,True,voicemail:'the person you are trying to reach is not available'~1.00,over. mail. the person you are trying to reach is not available at the tone please record your message. when you have fi,43
d5c31831-538a-4371-8eff-b3b618c47e01,False,no_match,"yes, ma'am can we talk tomorrow morning? yeah,",62
11abe2a7-b247-41a5-b4f1-56346cc261dc,False,no_match,"hello. ok yes, yes, see now audible. yes? yeah, i want to lose ten k g but a block is that i am having right now some pr",161
837184e6-4161-47e3-bc65-870b0c53f086,False,no_match,hello?,10
ac81ae65-7c91-4386-b93c-77263bf88166,False,no_match,देखिए.,22
69450ae2-2afd-4c8a-bfae-ba5cbe25ec8e,True,voicemail:'voicemail'~1.00,"your call has voicemail. the person you are trying to reach is not available. at the turn, please record your message. w",17
bffa3389-921a-475b-9d82-e587f4b79369,True,voicemail:'please record your message'~1.00,"hi you have reached out to शीतल here. please record your message will listen when i will get free. and if required, i wi",15
2ca8edff-f31e-405e-a543-a7bfd9e81aa8,True,voicemail:'voice mail'~1.00,"your call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone, please rec",17
42735a12-8bc7-405f-b328-2a0a676cd920,False,no_match,hello.,19
80223116-6317-4452-9bd2-4a9ae02857c7,False,no_match,"yeah, but i do not want to continue with these elevate things. thank you. i just change my mind.",31
403f398b-b97a-4882-aed2-c0905a99de36,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available. at the turn? please record your message. when you have finished rec,18
52436297-39fc-4672-8dae-5657a8bee290,True,voicemail:'voicemail'~1.00,"your call is forwarded voicemail. the person you are trying to reach is not available. at the tone, please record your m",41
b61d5a26-3681-49a5-b109-3a51f1ac8b0f,False,no_match,"hello. yes, yes, yes,",106
f56d116b-7324-47b2-851f-fac4f35cadc8,False,no_match,hello.,33
f06815b1-9112-4d59-babc-4bc114e99302,False,no_match,no.,26
1b5c56e2-6fd1-4f62-b213-73288c11d45b,True,voicemail:'voicemail'~1.00,call voicemail. the person you are trying to reach is not available. at the tone please record your message. when you ha,14
59593739-2f3e-43e9-9447-b1fbba6dcd0f,False,no_match,hello. yes? hello?,10
9960dc51-e960-414e-82e4-6f9cc70c6476,False,no_match,yes? हां sir,72
ccb4847f-ea69-491c-b6ce-79f72a6fa4f3,False,no_match,hello,12
5d570afc-7df4-4643-9275-bf9a290a7713,True,system:'not in service'~1.00,yes? i am not sure if you all have the service in गोवा where i am at the mumbai. and hence i did not continue with the p,111
93e6aa60-5ed7-40aa-80df-b5ed60d76bc5,False,no_match,yes?,17
34488860-1ef6-4500-8085-a8137bb84265,True,voicemail:'voice mail'~1.00,your call has been forwarded voice mail. the person you are trying to reach is not available at the tone please record y,20
d2dae9c3-71dd-4c20-8318-9122807ccb70,False,no_match,yes? tell me i'm still there.,101
fe9a59b0-1ab2-42f7-ad45-cd6b1f04bd60,False,no_match,yes?,23
a08025f5-e270-4ae4-9199-f14b6b3c2446,False,no_match,रोज़ दे,30
767787c6-4f86-485e-b348-2c7461758324,False,no_match,"yes,",26
da26ff46-c141-4c59-800c-7d43b0af1399,False,no_match,hello? या,19
7657f533-5cb4-414e-b198-672ee714b7d2,False,no_match,yes,7
b165ef56-c283-491a-a72f-4e1a5893520a,False,no_match,speaking?,20
dc3bc753-e468-4d5f-890c-de1c97947ba2,False,no_match,"hello? hello yes yes yes,",30
b2a82378-88ea-46c2-bb8f-abb53750de94,False,no_match,yes,20
764eeca8-81d9-400a-b4aa-59e2f3b8049d,False,no_match,less,17
c74bf04d-4917-4102-aad4-6dd373c1dfd6,False,no_match,hello?,13
47a871e8-30ee-46a3-856b-003a20643bbd,False,no_match,yes?,13
8074e0e6-b3fd-4c75-8a35-17e8727a062e,False,no_match,"yes? अरे, i had use deliver it and again as there is an increase in my weight, i want to sit down. but last time when i ",153
c515819a-2643-44bb-bc03-49944d032d25,False,no_match,"yes प्रिया ma'am. am i audible? yes, can i can i receive a call on first actually from tomorrow onwards, i'm driving out",76
063bdf9c-3295-4ecb-b29b-83804d3832dd,True,voicemail:'voicemail'~1.00,your call has voicemail. the person you are trying to reach is not available. at the tone. please record your message. w,42
8348ef94-d1c1-4b32-b7b8-8a9a411e3af5,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available. at the turn? please record your message. when you have finished rec,17
4ecd44b1-2943-405c-ad5c-e3f1787569df,False,no_match,"अरे yes? to check out what it is, but i am based in पूना, so i don't know whether how will the blood test be done and al",158
f31cd8df-5585-43b1-9b1a-d4d4bdfff782,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you're trying to reach is not available. at the town, please recor",41
592e9265-5359-427f-b11b-980f716b8676,False,no_match,hello.,21
21eb9464-9cb4-471c-b0e5-23324bbb0714,False,no_match,hello?,13
1765d0c0-75aa-4652-acb0-79b168df0078,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please reco",44
d4b43614-b213-4c25-9be4-3f3c9734d2f6,False,no_match,hello? yes? yes?,19
6fee1149-dba5-49dc-96eb-8839008a1c94,True,voicemail:'voice mail'~1.00,call has been forwarded to voice mail. the person you are trying to reach is not available. at the tone. please record y,17
7972bed0-c5b4-42dc-907d-69679c66f591,False,no_match,hello,20
16411594-4f77-4d89-9c7d-5e94ff7051bc,False,no_match,"yes,",19
71ac77e7-0b10-4e6a-9bd0-70602ced75b2,True,voicemail:'person you are trying to reach is not available'~1.00,person you are trying to reach is not available. at the please record your message. when you have finished recording you,45
32bd7baa-777d-4f48-9a05-33e7769979e5,False,no_match,"yes, yes i want i want to be healthy and motivation was like yes, i would love to. yes, i have had. like, i have joined ",158
2045cd30-63f2-4c9a-95e4-bc6f3f1de716,False,no_match,hello. hello,12
59600c6f-cc1a-45af-83bd-1c78cafc942c,False,no_match,hello? हां hello yes?,62
1019c4f7-0cce-43f2-854a-725d698942ed,False,no_match,hello. yes you are but i am not interested to join now you know so please don't ask me. thank you.,13
e00223da-c7aa-4edf-b7ed-5c1ea08a3f29,False,no_match,hello. hello?,11
e2ee50e9-d8e5-443f-98c9-1d84f645b9ad,True,voicemail:'voice mail'~1.00,"your call forwarded to voice mail. the person you are trying to reach is not available. at the tone, please record your ",42
8d86bc30-ae10-49e2-8b3e-e54a51a14bde,False,no_match,hello,23
ef75ac30-0a40-43f7-8893-e6f7bfe9b7bc,False,no_match,hello? hello yes?,17
e04ac09c-2d93-4d5f-ae93-9d2856d3858e,False,no_match,who is this?,32
58b674c1-4b63-4e0a-9f91-66e3a86bc3d6,False,no_match,yes.,32
63a4b2ec-c34f-4749-884e-8e0c9f1e2c7b,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available at the tone please record your message when you have finished record,12
31d81f8b-346f-40e2-b22b-71f28bbaab83,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",38
91440276-4e2f-47cc-8fc9-f9df0d454b1b,True,voicemail:'voicemail'~1.00,"your call forwarded to voicemail. the person you are trying to reach is not available. at the tone, please record your m",18
5a6d4dd9-4846-45f7-a4f6-5287d5767f5e,False,no_match,अनूप,12
177d7f4a-051f-4d16-b9d2-3cdb94594cd6,True,voicemail:'voicemail'~1.00,your call is to voicemail. the person you are trying to reach is not available. at the tone. please record your message.,17
bd93493b-00d6-4186-98a6-a1dae6d52f7d,True,voicemail:'when you have finished recording'~1.00,your message. when you have finished recording do,15
a1625f22-1756-4cc0-96b6-345fa0f1c82d,False,no_match,yes? i am not interested in your program. thank you. please close us.,29
1d7a6b5c-15db-4490-bb2d-db0e8db0cd2e,False,no_match,"yes? yes, yes. no. no. हां एक जो भी उम्र है. वह ठीक है बता दो",124
e54c0b22-8f46-4a5d-850a-8c5c2de88dfb,False,no_match,यही?,15
dfc0ba8f-7c93-4add-bef8-9ee82138bec4,True,voicemail:'person you are trying to reach is not available'~1.00,person you are trying to reach is not available. at the turn? hello.,14
608ddc97-6bf6-4378-9337-c2d1016024c4,False,no_match,hello?,19
24be3e6f-a0f2-4b99-9d75-0e9474802ae7,False,no_match,hello hello? hello.,43
b7331c26-59f6-46c0-98e7-c90d22712547,False,no_match,hello? yes.,13
86802d5a-226d-4569-a3d4-d32f444cc4cd,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the tone, please reco",16
899fa303-eda7-430a-9b75-1bc0b50d0768,False,no_match,no.,12
4c8b00e1-7fc1-4fc0-8828-4bd40208f3c2,False,no_match,hello? yeah?,25
a7a40bdd-b35c-42e6-b931-4f2d8417a8c6,False,no_match,हां. i think it's too much price. so i don't want to. it's ok but i don't want ok. thank you.,49
24b05822-24aa-4960-8c73-e194062ef45d,False,no_match,can i speak to you later?,12
a066fe68-3bd0-4ae3-93d5-12d41d8bffaf,True,voicemail:'person you are trying to reach is not available'~1.00,your call person you are trying to reach is not available. at the turn? please record your message. when you have finish,42
c41d8dc0-f804-4df6-b57a-ebe1b8bfba79,True,voicemail:'voicemail'~1.00,"your food has forwarded to voicemail. the person you are trying to reach is not available. at the tone, please record yo",30
dea155cd-f127-4589-8ffe-df1ba2efbf1f,False,no_match,"hello,",12
3c2bc815-4ed8-4f68-9c05-6abd99d2c6c1,False,no_match,yes,14
c067642e-9fc3-4b2e-bfa4-0f7dc0496781,False,no_match,hello.,20
176feaa7-f5d1-4890-a82e-ca55bc5b27d5,False,no_match,"क्या? hello? yes. i just wanted to know how it works? like only diets are there, only exercises are there. i want to kno",175
dc1cf031-3fa2-4eff-a674-ea426c7ae7b4,False,no_match,hello? yes? yes,32
0298063e-22fc-4495-b44b-c1c66e3defa4,True,voicemail:'voice mail'~1.00,"your course is forwarded to voice mail. the person you are trying to reach is not available. at the tone, please record ",16
1524eead-61d9-47f0-b158-be281153e1de,False,no_match,call yes?,27
5d339eee-916d-46d3-a81d-ac8bd6b597d3,False,no_match,"hello? yes,",31
55a8df43-1126-4a95-94b9-fcd0c6997ad1,True,voicemail:'the person you are trying to reach is not available'~1.00,the person you are trying to reach is not available. at the time? please record your message. when you have finished rec,16
6c4c0052-7709-4ff2-a1fd-51d477de325c,False,no_match,"hello, hello",24
a5426f6b-ad59-4c35-a6ae-b490d2b475e9,False,no_match,hello. hello hello,17
649f35bc-b5be-4ac7-a934-13092d10b740,True,voicemail:'voicemail'~1.00,"voicemail. the person you are trying to reach is not available. at the turn, please record your message. when you have f",16
4863cbc3-e1e8-4a03-87e3-7d086fdcf8dc,False,no_match,"hello. मैं weight loss बोल रहा to lose bed of a screen blood better. and i just said your plan i liked it, i am not sure",164
e51d04f4-025b-464d-bcd0-50034e65e8c5,False,no_match,"hello, yes? hello, very good because i am a diabetic patient yes and also the cost of it, hello? हां, hello ok. hello? h",190
d31fd8a4-86a3-4e78-8603-bf2c623d5770,False,no_match,hello? हम सभी दिनों में संक्रमित नहीं हैं. लेकिन मेरी.,25
23abb52c-d485-45c6-9cfa-ff54ee26f523,False,no_match,"hello,",16
95dc969b-4fc0-405e-bafe-14f0b9fc03e0,False,no_match,तो no. बिल्कुल लाई.,23
df460bd7-443e-419c-a343-6f92761086a0,False,no_match,"अरे no यार, profit. hi good call.",18
e3b7f866-0d31-48c8-af79-a5b56990266c,False,no_match,"हां जी, हां जी.",20
5d3ddf7a-0b95-4b2d-b754-eac10568b2cb,True,voicemail:'voicemail'~1.00,"your call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn, please reco",19
4a04a0e4-864f-4d73-a9e0-b47985eca803,False,no_match,hello,14
6cd94f05-93c8-449a-878d-f59fcc4caa17,False,no_match,yes hello? आप you are calling from where ma'am? नहीं किया because हां i think it's on higher side and it's not a rocket ,73
ae7e9ac8-271f-4f47-b2e1-28f262ce93b9,False,no_match,the number you have dialed is currently busy please try later. आपके द्वारा dial किया गया number अभी व्यस्त है. कृपया कुछ,39
03543744-7f16-4fd6-857e-0d0df6c69e72,False,no_match,hello?,14
39271989-d6d1-4820-b167-85ca3a33892c,False,no_match,get?,22
1b152802-36a6-4f3c-bb01-3bd9786c620d,True,voicemail:'voicemail'~1.00,call has been forwarded to voicemail. the person you are trying to reach is not available. at the turn? please record yo,41
289e6064-1999-4662-a4b8-2660418cb104,False,no_match,hello.,27
7fc6110d-ac95-4afe-8fc5-53da4323e5e6,True,voicemail:'voice mail'~1.00,your call has been forwarded in voice mail. the person you are trying to reach is not available at the town please recor,29
86276449-253e-466c-9771-fee36cd75a33,False,no_match,yes?,20
0ac3ce4e-227d-4b8e-b5ed-c7e4a28525f6,False,no_match,yes?,18
4f525c67-511c-4a1e-b4a5-c177acea77a1,False,no_match,hello,12
